,age,ageCond,birthday,buG1fAccTime,buG1fOrd,buG2fAccTime,buG2fOrd,buG3fAccTime,buG3fOrd,buG4fAccTime,buG4fOrd,buG6fAccTime,buG6fOrd,buG8fAccTime,buG8fOrd,buS1fAccTime,buS1fOrd,buS1fTime,bu_10_8fTime,bu_1fGTime,bu_2fGTime,bu_3fGTime,bu_4_2fTime,bu_6_4fTime,bu_8_6fTime,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,hrName,hrNo,hrTool,ilsu,jeG1fTime,jeG3fTime,jeS1fTime,je_1cTime,je_2cTime,je_3cTime,je_4cTime,jkName,jkNo,meet,name,ord,ordBigo,owName,owNo,plcOdds,prizeCond,rank,rankRise,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,seG1fAccTime,seG3fAccTime,seS1fAccTime,se_1cAccTime,se_2cAccTime,se_3cAccTime,se_4cAccTime,sex,sjG1fOrd,sjG3fOrd,sjS1fOrd,sj_1cOrd,sj_2cOrd,sj_3cOrd,sj_4cOrd,trName,trNo,track,wgBudam,wgBudamBigo,wgHr,wgJk,winOdds,weather
5002,6,연령오픈,20170420,84.1,2,71.9,4,59.7,4,47.6,6,25.4,11,0.0,0,14.2,11,14.2,0.0,12.7,24.9,37.1,24.3,22.2,25.4,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,12,-,바베어리언,0040928,"계란형큰,망사",4,0,0,0,0,0,0,0,서강주,080605,부경,한국,1,-,이일형,216420,1.6,R1~140,1등급,0,123,20230115,일요일,1600,일반,6,96.8,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,방동석,070142,포화 (18%),51.5,-,489(+1),-2,3.5,흐림
5003,6,연령오픈,20170417,84.3,3,72.1,5,60.0,6,47.9,8,25.1,8,0.0,0,14.0,6,14.0,0.0,13.0,25.2,37.3,24.2,22.8,25.1,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,8,2½,대망의길,0041204,"계란형큰,망사,승인편자",4,0,0,0,0,0,0,0,이성재,080431,부경,한국,2,-,허필도,106075,2.3,R1~140,1등급,0,123,20230115,일요일,1600,일반,6,97.3,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,김길중,070126,포화 (18%),53.5,-,493(+2),0,5.2,흐림
5004,7,연령오픈,20160507,83.8,1,71.1,1,58.8,1,46.7,1,24.6,1,0.0,0,13.6,1,13.6,0.0,13.6,26.3,38.6,24.4,22.1,24.6,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,2,¾,프로칸설,0041707,"계란형큰,망사눈",4,0,0,0,0,0,0,0,서승운,080484,부경,미국,3,-,박희상,115008,3.5,R1~140,1등급,0,98,20230115,일요일,1600,일반,6,97.4,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,울즐리,070156,포화 (18%),52.0,*,502(),0,14.8,흐림
5005,7,연령오픈,20160214,84.5,4,72.2,6,60.0,5,47.6,5,24.9,5,0.0,0,13.8,4,13.8,0.0,13.6,25.9,38.1,24.6,22.7,24.9,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,6,3,예스퍼펙트,0041714,"망사눈,반가지큰",4,0,0,0,0,0,0,0,최은경,080566,부경,미국,4,-,정영광,104117,2.0,R1~140,1등급,0,106,20230115,일요일,1600,일반,6,98.1,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,안우성,070180,포화 (18%),51.0,-,478(+2),0,6.8,흐림
5006,5,연령오픈,20180425,84.8,6,72.7,8,60.7,9,48.2,10,25.3,10,0.0,0,14.1,8,14.1,0.0,13.4,25.5,37.5,24.5,22.9,25.3,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,10,1,온누리질주,0043117,계란형큰,4,0,0,0,0,0,0,0,송경윤,080421,부경,한국,5,-,강성호,065002,6.7,R1~140,1등급,0,88,20230115,일요일,1600,일반,6,98.2,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,양귀선,070125,포화 (18%),52.0,*,470(+2),0,31.7,흐림
5007,6,연령오픈,20170307,84.9,7,72.3,7,60.1,7,47.8,7,25.1,7,0.0,0,14.2,9,14.2,0.0,13.7,26.3,38.5,24.5,22.7,25.1,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,4,1¾,터치스타맨,0040539,계란형큰,4,0,0,0,0,0,0,0,박재이,080546,부경,한국,6,-,우만식,104087,3.7,R1~140,1등급,0,102,20230115,일요일,1600,일반,6,98.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,김영관,070123,포화 (18%),52.0,*,547(-1),0,13.7,흐림
5008,8,연령오픈,20150327,85.6,9,72.9,9,60.8,10,48.7,12,25.5,12,0.0,0,14.4,12,14.4,0.0,13.8,26.5,38.6,24.2,23.2,25.5,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,7,5,킹오브글로리,0039949,"계란형큰,눈가면",4,0,0,0,0,0,0,0,다실바,080568,부경,미국,7,-,신우철,110056,2.6,R1~140,1등급,0,125,20230115,일요일,1600,일반,6,99.4,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,김병학,070121,포화 (18%),54.5,-,513(-2),0,11.1,흐림
5009,7,연령오픈,20160407,86.0,10,73.4,11,60.9,11,48.3,11,25.2,9,0.0,0,14.1,7,14.1,0.0,13.8,26.4,38.9,25.1,23.1,25.2,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,1,2,서부캣,0039201,"망사,반가지큰",4,0,0,0,0,0,0,0,모준호,080600,부경,한국,8,-,부건영,104079,8.7,R1~140,1등급,0,112,20230115,일요일,1600,일반,6,99.8,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,토마스,070194,포화 (18%),52.0,*,502(+11),0,30.7,흐림
5010,6,연령오픈,20170426,84.5,5,71.4,2,58.9,2,46.8,2,24.8,3,0.0,0,13.8,3,13.8,0.0,15.4,28.5,41.0,24.6,22.0,24.8,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,5,목,로키스카이,0043638,"망사,혀끈",4,0,0,0,0,0,0,0,최시대,080423,부경,미국,9,-,이성인,112003,5.7,R1~140,1등급,0,92,20230115,일요일,1600,일반,6,99.9,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,토마스,070194,포화 (18%),52.0,*,487(-1),0,22.3,흐림
5011,4,연령오픈,20190326,85.5,8,71.8,3,59.0,3,46.8,3,24.9,6,0.0,0,14.2,10,14.2,0.0,14.9,28.6,41.4,25.0,21.9,24.9,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,11,3,벌마의스타,0044885,"계란형큰,망사",4,0,0,0,0,0,0,0,정도윤,080565,부경,한국,10,-,이종훈,105127,2.0,R1~140,1등급,0,96,20230115,일요일,1600,일반,6,100.4,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,백광열,070130,포화 (18%),52.0,*,497(+14),0,5.2,흐림
5012,9,연령오픈,20140319,87.0,11,74.0,12,61.1,12,48.0,9,24.8,2,0.0,0,13.8,2,13.8,0.0,14.2,27.2,40.1,26.0,23.2,24.8,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,3,5,무한열정,0035763,반가지큰,4,0,0,0,0,0,0,0,유현명,080376,부경,한국,11,-,정영광,104117,10.5,R1~140,1등급,0,87,20230115,일요일,1600,일반,6,101.2,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,윤영훈,070133,포화 (18%),52.0,*,508(+11),0,37.6,흐림
5013,8,연령오픈,20150525,87.1,12,73.1,10,60.1,8,47.4,4,24.8,4,0.0,0,13.9,5,13.9,0.0,15.5,29.5,42.5,25.7,22.6,24.8,핸디캡,0,0,0,60500000,24200000,15400000,5500000,4400000,9,8,블루치퍼,0039955,"계란형큰+,망사-",4,0,0,0,0,0,0,0,윤형석,080607,부경,미국,12,-,최병부,109137,4.7,R1~140,1등급,0,136,20230115,일요일,1600,일반,6,102.6,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,윤영훈,070133,포화 (18%),57.0,-,530(-4),-3,15.6,흐림
5014,3,3세,20200329,61.0,1,48.6,1,36.5,3,24.6,3,0.0,0,0.0,0,13.8,3,13.8,0.0,13.5,25.9,38.0,24.0,24.6,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,-,스타퓨리,0045831,"망사눈,반가지큰,승인편자,혀끈",3,0,0,0,0,0,0,0,다실바,080568,부경,한국,1,-,김지열,113127,1.4,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,74.5,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,안우성,070180,불량 (20%),56.0,-,501(-5),0,3.4,비
5015,3,3세,20200328,61.9,4,49.2,5,37.1,5,25.3,8,0.0,0,0.0,0,13.9,6,13.9,0.0,13.5,26.2,38.3,23.9,25.3,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,11,5,운주오름,0045602,"계란형큰,망사",3,0,0,0,0,0,0,0,최은경,080566,부경,한국,2,-,부수선,118013,3.4,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,75.4,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,구영준,070176,불량 (20%),54.0,-,470(-2),0,21.9,비
5016,3,3세,20200315,61.6,3,48.7,2,36.5,2,24.6,2,0.0,0,0.0,0,13.8,2,13.8,0.0,13.8,26.7,38.9,24.1,24.6,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,머리,유핑,0050062,"계란형큰,망사",3,0,0,0,0,0,0,0,김어수,080403,부경,한국,3,-,조현영,122001,1.3,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,75.4,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,조용배,070137,불량 (20%),54.0,-,476(+15),0,4.1,비
5017,3,3세,20200406,61.5,2,49.0,3,37.1,4,24.9,4,0.0,0,0.0,0,13.8,4,13.8,0.0,14.0,26.5,38.4,24.1,24.9,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,10,½,록파워,0045816,"망사,반가지큰",3,0,0,0,0,0,0,0,이성재,080431,부경,한국,4,-,정영식,104154,1.5,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,75.5,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,김길중,070126,불량 (20%),56.0,-,462(+17),0,3.2,비
5018,3,3세,20200415,62.8,9,50.2,9,37.7,9,25.3,7,0.0,0,0.0,0,13.9,5,13.9,0.0,13.1,25.7,38.2,24.9,25.3,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,1¾,모닝플로우,0045937,"망사눈,반가지큰",3,0,0,0,0,0,0,0,정도윤,080565,부경,한국,5,-,김중길,105057,1.6,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,75.9,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,이정표,070132,불량 (20%),56.0,-,491(+4),0,5.2,비
5019,3,3세,20200326,63.0,11,50.6,11,38.5,12,26.1,12,0.0,0,0.0,0,14.2,10,14.2,0.0,13.1,25.5,37.6,24.5,26.1,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,1½,가속제일,0045628,"망사,반가지큰",3,0,0,0,0,0,0,0,정우주,080588,부경,한국,6,-,김정두,065066,13.2,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,76.1,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,이정표,070132,불량 (20%),56.0,-,495(+10),0,62.2,비
5020,3,3세,20200226,62.8,8,50.1,8,37.7,8,25.7,10,0.0,0,0.0,0,14.5,12,14.5,0.0,13.4,26.1,38.5,24.4,25.7,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,12,목,에이스런,0045231,-,3,0,0,0,0,0,0,0,권오찬,080604,부경,한국,7,-,손병철,110058,11.9,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,76.2,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,박재호,070226,불량 (20%),52.0,-,482(+9),-4,67.0,비
5021,3,3세,20200427,62.9,10,50.6,10,37.9,10,25.7,9,0.0,0,0.0,0,14.5,11,14.5,0.0,13.3,25.6,38.3,24.9,25.7,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,9,목,스페셜리스트,0046229,-,3,0,0,0,0,0,0,0,모준호,080600,부경,한국,8,-,류주영,112004,36.8,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,76.2,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,라이스,070186,불량 (20%),56.0,-,470(-2),0,91.1,비
5022,3,3세,20200320,62.6,5,49.7,7,37.3,6,25.3,6,0.0,0,0.0,0,14.2,9,14.2,0.0,13.7,26.6,39.0,24.4,25.3,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,¾,윈드모어,0046400,"Triabit +,망사+",3,0,0,0,0,0,0,0,이홍락,080610,부경,한국,9,-,허정완,119005,23.3,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,76.3,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,권승주,070086,불량 (20%),50.0,-,449(-23),-4,75.2,비
5023,3,3세,20200427,62.6,6,49.6,6,37.3,7,25.2,5,0.0,0,0.0,0,14.1,7,14.1,0.0,13.8,26.8,39.1,24.4,25.2,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,목,레드재스퍼,0046283,혀끈+,3,0,0,0,0,0,0,0,박재이,080546,부경,한국,10,-,임병효,104134,13.4,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,76.4,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,라이스,070186,불량 (20%),54.0,-,413(-14),0,36.5,비
5024,3,3세,20200215,63.3,12,50.9,12,38.2,11,25.7,11,0.0,0,0.0,0,14.1,8,14.1,0.0,13.3,25.7,38.4,25.2,25.7,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,1¼,해랑장군,0046453,"계란형큰,망사",3,0,0,0,0,0,0,0,김동영,080401,부경,한국,11,-,이은영,122008,6.8,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,76.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,하무선,070143,불량 (20%),56.0,-,506(+13),0,25.4,비
5025,3,3세,20200427,62.8,7,49.2,4,36.5,1,24.6,1,0.0,0,0.0,0,13.8,1,13.8,0.0,15.2,28.8,41.5,24.6,24.6,0.0,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,8,석세스영광,0046615,"계란형큰,망사눈",3,0,0,0,0,0,0,0,유현명,080376,부경,한국,12,-,이종훈,105127,4.5,R0~0,국6등급,0,0,20230113,금요일,1200,일반,1,78.0,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,민장기,070136,불량 (20%),56.0,-,464(+6),0,22.8,비
5026,3,3세,20200426,67.3,1,54.7,1,42.3,1,30.1,1,8.4,0,0.0,0,13.8,1,13.8,0.0,13.6,26.2,38.6,24.6,21.7,8.4,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,12,-,함평이즈백,0046121,-,3,0,0,0,0,0,0,0,신윤섭,080606,부경,한국,1,-,함평제일,121026,2.5,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,80.9,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,구민성,070173,불량 (20%),54.0,-,480(-3),-2,14.0,비
5027,3,3세,20200305,67.4,2,55.0,3,42.7,5,30.6,5,8.7,0,0.0,0,14.2,6,14.2,0.0,13.6,26.0,38.3,24.4,21.9,8.7,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,10,½,절대보스,0046327,"계란형큰,망사눈",3,0,0,0,0,0,0,0,유현명,080376,부경,한국,2,-,양치복,106055,1.2,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,81.0,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,민장기,070136,불량 (20%),56.0,-,450(-6),0,2.8,비
5028,3,3세,20200429,67.5,3,54.9,2,42.5,2,30.5,4,8.6,0,0.0,0,14.1,4,14.1,0.0,14.0,26.6,39.0,24.4,21.9,8.6,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,2½,다함께달리자,0046002,"계란형큰+,망사+",3,0,0,0,0,0,0,0,최시대,080423,부경,한국,3,-,이종훈,105127,1.2,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,81.5,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,백광열,070130,불량 (20%),56.0,-,536(+11),0,2.2,비
5029,3,3세,20200410,69.1,7,56.1,6,43.2,6,31.0,7,8.9,0,0.0,0,14.5,9,14.5,0.0,13.6,26.6,39.5,25.1,22.1,8.9,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,11,7,해랑더원,0045910,"망사,반가지큰",3,0,0,0,0,0,0,0,임성실,080379,부경,한국,4,-,이은영,122008,20.7,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,82.7,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,하무선,070143,불량 (20%),56.0,-,519(+5),0,151.9,비
5030,3,3세,20200224,68.4,5,55.1,5,42.6,4,30.4,3,8.5,0,0.0,0,14.0,3,14.0,0.0,14.3,27.6,40.1,24.7,21.9,8.5,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,9,코,테이아,0046084,"계란형큰,망사",3,0,0,0,0,0,0,0,다실바,080568,부경,한국,5,-,박병현,112290,3.4,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,82.7,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,문현철,070249,불량 (20%),54.0,-,455(+8),0,22.5,비
5031,3,3세,20200328,69.1,6,56.4,8,43.7,8,31.4,9,8.7,0,0.0,0,14.3,7,14.3,0.0,13.7,26.4,39.1,25.0,22.7,8.7,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,½,언매치드,0050069,"계란형큰,망사",3,0,0,0,0,0,0,0,최은경,080566,부경,한국,6,-,하늬바람,117054,3.3,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,82.8,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,김영민,070224,불량 (20%),54.0,-,457(+7),0,13.0,비
5032,3,3세,20200415,69.5,10,56.7,10,44.3,11,31.8,11,9.1,0,0.0,0,14.8,11,14.8,0.0,13.6,26.4,38.8,24.9,22.7,9.1,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,1¾,선데이머니,0045930,"Triabit ,망사",3,0,0,0,0,0,0,0,정우주,080588,부경,한국,7,-,정태원,105058,8.6,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,83.1,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,권승주,070086,불량 (20%),56.0,-,464(-4),0,54.6,비
5033,3,3세,20200419,69.4,8,56.3,7,43.3,7,31.0,6,8.7,0,0.0,0,14.2,5,14.2,0.0,14.0,27.1,40.1,25.3,22.3,8.7,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,1¾,핀홀아이,0046168,"망사,반가지큰",3,0,0,0,0,0,0,0,모준호,080600,부경,한국,8,-,김근영,106272,27.4,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,83.4,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,조용배,070137,불량 (20%),56.0,-,456(-6),0,93.4,비
5034,3,3세,20200401,68.2,4,55.0,4,42.5,3,30.3,2,8.6,0,0.0,0,14.0,2,14.0,0.0,15.3,28.5,41.0,24.7,21.7,8.6,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,½,블랙볼트,1412320,"망사눈,반가지큰",3,0,0,0,0,0,0,0,송경윤,080421,부경,한국,9,-,이종석,111078,1.4,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,83.5,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,장세한,070127,불량 (20%),56.0,-,492(-2),0,5.8,비
5035,3,3세,20200314,69.4,9,56.8,11,44.5,12,32.0,12,9.4,0,0.0,0,15.1,12,15.1,0.0,14.1,26.7,39.0,24.8,22.6,9.4,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,½,커널플라잉,0045420,"계란형큰,망사",3,0,0,0,0,0,0,0,정동철,080482,부경,한국,10,-,김조은,121002,13.6,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,83.5,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,하무선,070143,불량 (20%),56.0,-,465(-2),0,69.6,비
5036,3,3세,20200325,69.9,11,56.7,9,43.8,9,31.4,8,8.8,0,0.0,0,14.4,8,14.4,0.0,14.3,27.5,40.4,25.3,22.6,8.8,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,4,태풍의축제,0045839,"망사,반가지큰",3,0,0,0,0,0,0,0,김명신,080402,부경,한국,11,-,조현영,122001,16.8,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,84.2,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,조용배,070137,불량 (20%),56.0,-,497(-4),0,64.2,비
5037,3,3세,20200227,71.4,12,57.3,12,44.0,10,31.5,10,8.9,0,0.0,0,14.6,10,14.6,0.0,15.5,29.6,42.9,25.8,22.6,8.9,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,16,미스노벨,0045236,망사눈,3,0,0,0,0,0,0,0,김어수,080403,부경,한국,12,-,범한산업,106114,41.8,R0~0,국6등급,0,0,20230113,금요일,1300,일반,2,86.9,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,라이스,070186,불량 (20%),54.0,-,462(+8),0,190.7,비
5038,3,연령오픈,20200211,67.8,1,55.6,4,43.3,4,30.9,5,8.8,0,0.0,0,14.4,9,14.4,0.0,13.2,25.4,37.7,24.7,22.1,8.8,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,4,-,구디,0045317,"계란형큰,망사눈,혀끈",3,0,0,0,0,0,0,0,서승운,080484,부경,한국,1,-,이태희,111087,1.4,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,81.0,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,안우성,070180,불량 (20%),56.0,-,483(-6),0,3.0,흐림
5039,3,연령오픈,20200320,68.6,7,56.1,6,43.6,8,31.3,9,8.9,0,0.0,0,14.5,11,14.5,0.0,12.9,25.4,37.9,24.8,22.4,8.9,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,7,3,톱프렌드,0046466,"Triabit ,망사",3,0,0,0,0,0,0,0,최시대,080423,부경,한국,2,-,백수현,113123,3.5,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,81.5,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,권승주,070086,불량 (20%),56.0,-,450(+8),0,16.0,흐림
5040,4,연령오픈,20190507,68.5,6,56.4,10,43.8,9,31.1,8,8.6,0,0.0,0,14.2,6,14.2,0.0,13.1,25.2,37.8,25.3,22.5,8.6,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,6,½,스페셜존,0044656,"Triabit ,망사",3,0,0,0,0,0,0,0,김동영,080401,부경,한국,3,-,이혜란,104102,4.2,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,81.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,강형곤,070134,불량 (20%),56.5,-,462(-7),0,13.8,흐림
5041,4,연령오픈,20190505,68.0,2,55.5,2,43.1,3,30.6,3,8.5,0,0.0,0,13.9,2,13.9,0.0,13.8,26.3,38.7,24.9,22.1,8.5,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,2,1,색달파이터,0044574,"계란형큰,망사,승인편자",3,0,0,0,0,0,0,0,김어수,080403,부경,한국,4,-,강승호,214773,1.9,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,81.8,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,임동창,070138,불량 (20%),56.5,-,477(-2),0,4.8,흐림
5042,3,연령오픈,20200404,68.2,4,55.6,5,43.3,5,30.8,4,8.5,0,0.0,0,14.0,4,14.0,0.0,13.6,26.2,38.5,24.8,22.3,8.5,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,10,목,벨로시랩터,0045757,"계란형큰,망사눈",3,0,0,0,0,0,0,0,최은경,080566,부경,한국,5,-,이경희,112286,9.4,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,81.8,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,최기홍,070129,불량 (20%),54.0,-,444(-3),0,50.1,흐림
5043,5,연령오픈,20180212,68.7,8,56.4,11,43.8,10,31.3,10,8.6,0,0.0,0,14.3,8,14.3,0.0,13.2,25.5,38.1,25.1,22.7,8.6,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,11,¾,나르캣,0042228,"망사,반가지큰",3,0,0,0,0,0,0,0,윤형석,080607,부경,한국,6,-,오종환,065154,2.1,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,81.9,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,윤영훈,070133,불량 (20%),51.5,-,444(+2),-3,14.0,흐림
5044,5,연령오픈,20180427,68.9,9,56.3,8,44.0,11,31.6,11,8.7,0,0.0,0,14.5,12,14.5,0.0,13.6,26.2,38.5,24.7,22.9,8.7,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,8,3,원더풀디거,0042977,"망사,반가지큰",3,0,0,0,0,0,0,0,김혜선,080456,부경,한국,7,-,지성배,111077,13.2,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,82.5,0,0,0,0,0,0,0,암,0,0,0,0,0,0,0,안우성,070180,불량 (20%),54.5,-,434(-10),0,31.1,흐림
5045,4,연령오픈,20190430,68.9,10,56.3,9,43.5,6,31.0,6,8.8,0,0.0,0,14.4,10,14.4,0.0,13.6,26.2,39.0,25.3,22.2,8.8,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,12,½,러너,0044612,"계란형큰,망사눈",3,0,0,0,0,0,0,0,모준호,080600,부경,한국,8,-,오공학,065021,22.6,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,82.5,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,방동석,070142,불량 (20%),56.5,-,473(+2),0,103.3,흐림
5046,4,연령오픈,20190308,69.1,11,56.6,12,44.2,12,31.7,12,8.7,0,0.0,0,14.3,7,14.3,0.0,13.5,26.0,38.4,24.9,23.0,8.7,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,9,½,시티위크,0044060,망사,3,0,0,0,0,0,0,0,신윤섭,080606,부경,한국,9,-,김호종,065079,3.6,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,82.6,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,강은석,070223,불량 (20%),54.5,-,486(-7),-2,11.1,흐림
5047,4,연령오픈,20190312,68.2,3,55.4,1,42.9,1,30.5,1,8.5,0,0.0,0,13.8,1,13.8,0.0,15.1,27.9,40.4,24.9,22.0,8.5,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,3,4,플레이더인디,0044194,"망사,혀보정",3,0,0,0,0,0,0,0,박재이,080546,부경,한국,10,-,박치권,120002,1.7,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,83.3,0,0,0,0,0,0,0,거,0,0,0,0,0,0,0,토마스,070194,불량 (20%),56.5,-,501(-9),0,4.3,흐림
5048,5,연령오픈,20180512,69.2,12,56.2,7,43.6,7,31.1,7,8.5,0,0.0,0,14.1,5,14.1,0.0,14.2,27.2,39.8,25.1,22.6,8.5,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,1,¾,스피드마스트,0042978,"망사눈,반가지큰,혀끈",3,0,0,0,0,0,0,0,전진구,080580,부경,한국,11,-,배수한,114033,7.7,R0~0,국6등급,0,0,20230113,금요일,1300,일반,3,83.4,0,0,0,0,0,0,0,수,0,0,0,0,0,0,0,구민성,070173,불량 (20%),56.5,-,490(+12),0,25.5,흐림
